Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""""","=""""","=""3/2""","=""""","=""6.7121604""","=""""","=""0.0000004""","=""0.0099969""","=""1.608""","=""  13  5d3.(4P).6s.(5P).6p 6P*        :    12  5d3.(4P).6s.(5P).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""6.7417473""","=""""","=""0.0000004""","=""0.0295869""","=""1.51""","=""  15  5d3.(4F).6s.(5F).6p 6D*        :    10  5d3.(4P).6s.(5P).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""1/2""","=""""","=""6.7553660""","=""""","=""0.0000006""","=""0.0136187""","=""1.46""","=""  11  5d3.(2P).6s.(3P).6p 2S*        :     6  5d4.(3P1).6p         2S*  ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""6.75696623""","=""""","=""0.00000025""","=""0.0016002""","=""""","=""  17  5d4.(5D).6p 6D*                :     7  5d4.(5D).6p          4D*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""6.78250412""","=""""","=""0.00000025""","=""0.0255379""","=""0.623""","=""  10  5d4.(5D).6p 6D*                :     6  5d4.(5D).6p          4F*  ""","=""L12177"""
"=""""","=""""","=""11/2""","=""""","=""6.81399462""","=""""","=""0.00000016""","=""0.0314905""","=""1.141""","=""  26  5d4.(3H).6p 4I*                :    26  5d4.(3H).6p          4H*  ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""6.8219741""","=""""","=""0.0000005""","=""0.0079795""","=""""","=""  22  5d4.(5D).6p 6D*                :    10  5d3.(4F).6s.(5F).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""6.83926471""","=""""","=""0.00000025""","=""0.0172906""","=""1.00""","=""  23  5d4.(5D).6p 4D*                :     8  5d3.(4F).6s.(3F).6p  4D*  ""","=""L12177"""
"=""""","=""""","=""9/2""","=""""","=""6.86778802""","=""""","=""0.00000025""","=""0.0285233""","=""1.061""","=""  15  5d4.(3H).6p 4H*                :    15  5d3.(4F).6s.(5F).6p  6D*  ""","=""L12177"""
"=""5d3.(4P).6s.(5P).6p""","=""6P*""","=""3/2""","=""""","=""6.8796518""","=""""","=""0.0000005""","=""0.0118638""","=""""","=""  45                                 :     5  5d4.(3P2).6p         4P*  ""","=""L12177"""
"=""5d3.(4P).6s.(5P).6p""","=""6P*""","=""5/2""","=""""","=""7.0106255""","=""""","=""0.0000009""","=""0.130974""","=""""","=""  31                                 :    12  5d3.(4P).6s.(5P).6p  6D*  ""","=""L12177"""
