Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""""","=""*""","=""7/2""","=""""","=""7.1495314""","=""""","=""0.0000022""","=""0.039145""","=""""","=""                                                                   ""","=""L18702,u38"""
"=""""","=""*""","=""3/2 or 5/2""","=""""","=""7.33650987""","=""""","=""0.00000012""","=""0.186978""","=""0.720?""","=""                                                                   ""","=""L18702,u38"""
"=""5f2.7p? ""","=""*""","=""5/2""","=""""","=""7.3521560""","=""""","=""0.0000010""","=""0.0156461""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""7.3630890""","=""""","=""0.0000003""","=""0.010933""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""""","=""*""","=""3/2""","=""""","=""7.39151631""","=""""","=""0.00000022""","=""0.0284273""","=""1.1""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.7p2? ""","=""*""","=""3/2""","=""""","=""7.4374937""","=""""","=""0.0000009""","=""0.0459774""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.7p? ""","=""*""","=""9/2""","=""""","=""7.4382670""","=""""","=""0.0000006""","=""0.000773""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""""","=""*""","=""7/2""","=""""","=""7.43926982""","=""""","=""0.00000021""","=""0.0010028""","=""""","=""                                                                   ""","=""L18702,u38"""
"=""""","=""*""","=""3/2""","=""""","=""7.4735112""","=""""","=""0.0000005""","=""0.0342414""","=""1.085""","=""                                                                   ""","=""L18702,u38"""
"=""""","=""*""","=""11/2""","=""""","=""7.48824982""","=""""","=""0.00000012""","=""0.0147386""","=""""","=""                                                                   ""","=""L18702,u38"""
"=""""","=""*""","=""7/2 or 9/2""","=""""","=""7.52500473""","=""""","=""0.00000025""","=""0.0367549""","=""""","=""                                                                   ""","=""L18702,u38"""
"=""""","=""*""","=""3/2 or 5/2""","=""""","=""7.52854381""","=""""","=""0.00000024""","=""0.0035391""","=""""","=""                                                                   ""","=""L18702,u38"""
"=""""","=""*""","=""7/2 or 9/2""","=""""","=""7.52952878""","=""""","=""0.00000015""","=""0.0009850""","=""""","=""                                                                   ""","=""L18702,u38"""
"=""""","=""*""","=""7/2""","=""""","=""7.61207890""","=""""","=""0.00000015""","=""0.0825501""","=""""","=""                                                                   ""","=""L18702,u38"""
"=""""","=""*""","=""5/2 or 7/2""","=""""","=""7.6294098""","=""""","=""0.0000003""","=""0.0173309""","=""""","=""                                                                   ""","=""L18702,u38"""
