Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f12.(3H).6s.6p.(3P*)""","=""*""","=""2""","=""""","=""3.5693934""","=""""","=""""","=""-0.023760""","=""0.630""","=""  27  5G*                                                                  ""","="""""
"=""4f11.5d.6s.6p""","=""""","=""9""","=""""","=""3.5757011""","=""""","=""""","=""0.006308""","=""1.160""","=""                                                                           ""","="""""
"=""""","=""*""","=""6""","=""""","=""3.5775567""","=""""","=""""","=""0.001856""","=""1.190""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d2.(1D) (4I*).6s""","=""*""","=""8""","=""""","=""3.5801982""","=""""","=""""","=""0.002641""","=""1.210""","=""  19  5I*        :    17                          (4I*)(3F) (6K*) 7K*      ""","="""""
"=""4f11.5d.6s.6p""","=""""","=""7""","=""""","=""3.5854295""","=""""","=""""","=""0.005231""","=""1.140""","=""                                                                           ""","="""""
"=""4f12.(3F).6s.6p""","=""*""","=""3""","=""""","=""3.5951093""","=""""","=""""","=""0.009680""","=""1.080""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""11""","=""""","=""3.5972553""","=""""","=""""","=""0.002146""","=""1.230""","=""                                                                           ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)""","=""3[4]""","=""5""","=""""","=""3.6041564""","=""""","=""""","=""0.006901""","=""1.195""","=""  76                                                                       ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)""","=""3[4]""","=""4""","=""""","=""3.6289653""","=""""","=""""","=""0.024809""","=""1.110""","=""  64                                                                       ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)""","=""3[4]""","=""3""","=""""","=""3.6479584""","=""""","=""""","=""0.018993""","=""""","=""  53             :    10                          (3H<5>)(3D) 3[3]         ""","="""""
"=""4f11.(4F*).5d.6s2""","=""*""","=""2""","=""""","=""3.6054105""","=""""","=""""","=""-0.042548""","=""0.830""","=""  32  5G*                                                                  ""","="""""
"=""""","=""""","=""6""","=""""","=""3.6127432""","=""""","=""""","=""0.007333""","=""1.135""","=""                                                                           ""","="""""
"=""""","=""*""","=""6""","=""""","=""3.6144860""","=""""","=""""","=""0.001743""","=""1.175""","=""                                                                           ""","="""""
"=""""","=""""","=""9""","=""""","=""3.6205631""","=""""","=""""","=""0.006077""","=""1.150""","=""                                                                           ""","="""""
"=""4f11.(4F*).5d.6s2""","=""*""","=""5""","=""""","=""3.6292911""","=""""","=""""","=""0.008728""","=""1.115""","=""  38  5H*                                                                  ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""12""","=""""","=""3.6302888""","=""""","=""""","=""0.000998""","=""""","=""                                                                           ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)""","=""3[6]""","=""5""","=""""","=""3.6417526""","=""""","=""""","=""0.011464""","=""0.955""","=""  54             :    31                          (3H<5>)(3D) 3[5]         ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)""","=""3[6]""","=""6""","=""""","=""3.6507625""","=""""","=""""","=""0.009010""","=""1.130""","=""  43             :    43                          (3H<5>)(3D) 3[5]         ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D)""","=""3[6]""","=""7""","=""""","=""3.7308740""","=""""","=""""","=""0.080112""","=""1.165""","=""  92                                                                       ""","="""""
"=""4f11.(4I*).5d2.(1D) (4G*).6s""","=""*""","=""6""","=""""","=""3.6478697""","=""""","=""""","=""-0.083004""","=""1.105""","=""  28  5G*                                                                  ""","="""""
"=""""","=""""","=""8""","=""""","=""3.6515695""","=""""","=""""","=""0.003700""","=""1.270""","=""                                                                           ""","="""""
"=""4f11.(4F*).5d.6s2""","=""*""","=""3""","=""""","=""3.6526816""","=""""","=""""","=""0.001112""","=""1.050""","=""  26  5G*                                                                  ""","="""""
"=""4f11.(4F*).5d.6s2""","=""*""","=""1""","=""""","=""3.6537918""","=""""","=""""","=""0.001110""","=""0.535""","=""  25  5F*                                                                  ""","="""""
"=""""","=""*""","=""4""","=""""","=""3.6592736""","=""""","=""""","=""0.005482""","=""1.235""","=""                                                                           ""","="""""
"=""4f11.(4F*).5d.6s2""","=""*""","=""5""","=""""","=""3.6638331""","=""""","=""""","=""0.004560""","=""1.150""","=""  37  5G*                                                                  ""","="""""
"=""4f12.6s.6p""","=""*""","=""6""","=""""","=""3.6651496""","=""""","=""""","=""0.001316""","=""1.130""","=""                                                                           ""","="""""
"=""4f12.(3F).6s.6p.(3P*)""","=""*""","=""4""","=""""","=""3.6692801""","=""""","=""""","=""0.004131""","=""1.170""","=""  35  5G*                                                                  ""","="""""
"=""4f12.(3F).6s.6p.(3P*)""","=""*""","=""2""","=""""","=""3.6694556""","=""""","=""""","=""0.000176""","=""0.960""","=""  37  5F*                                                                  ""","="""""
"=""""","=""*""","=""3""","=""""","=""3.6700415""","=""""","=""""","=""0.000586""","=""0.965""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""10""","=""""","=""3.6759836""","=""""","=""""","=""0.005942""","=""1.205""","=""                                                                           ""","="""""
"=""4f11.(4I*<11/2>).6s2.6p<3/2>""","=""(11/2,3/2)""","=""7""","=""""","=""3.6800569""","=""""","=""""","=""0.004073""","=""1.070""","=""  83             :    15                          (2H*<11/2> 2) (11/2,3/2) ""","="""""
"=""4f11.(4I*<11/2>).6s2.6p<3/2>""","=""(11/2,3/2)""","=""4""","=""""","=""3.6802199""","=""""","=""""","=""0.000163""","=""""","=""  71             :    11                          (2H*<11/2> 2) (11/2,3/2) ""","="""""
"=""4f11.(4I*<11/2>).6s2.6p<3/2>""","=""(11/2,3/2)""","=""5""","=""""","=""3.6984164""","=""""","=""""","=""0.018197""","=""1.020""","=""  71             :    13                          (2H*<11/2> 2) (11/2,3/2) ""","="""""
"=""4f11.(4I*<11/2>).6s2.6p<3/2>""","=""(11/2,3/2)""","=""6""","=""""","=""3.7182665""","=""""","=""""","=""0.019850""","=""1.140""","=""  74             :    14                          (2H*<11/2> 2) (11/2,3/2) ""","="""""
"=""""","=""""","=""8""","=""""","=""3.6898383""","=""""","=""""","=""-0.028428""","=""1.115""","=""                                                                           ""","="""""
"=""""","=""*""","=""5""","=""""","=""3.6940921""","=""""","=""""","=""0.004254""","=""1.100""","=""                                                                           ""","="""""
"=""""","=""""","=""6""","=""""","=""3.6948811""","=""""","=""""","=""0.000789""","=""1.185""","=""                                                                           ""","="""""
