Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d2.(1G).4s.4p.(3P*)""","=""u 3G*""","=""3""","=""""","=""9.9040124""","=""""","=""0.0000012""","=""-0.051682""","=""""","=""  55         :    26  3d3.(4F).5p.(2P*)    3G*      ""","=""L20009"""
"=""3d2.(1G).4s.4p.(3P*)""","=""u 3G*""","=""4""","=""""","=""9.9203637""","=""""","=""0.0000010""","=""0.016351""","=""""","=""  67         :    14  3d3.(4F).5p.(2P*)    3G*      ""","=""L20009"""
"=""3d3.(4F).5p""","=""5F*""","=""5""","=""""","=""9.9380263""","=""""","=""0.0000021""","=""0.017663""","=""""","=""  50         :    42  3d2.(1G).4s.(2G).4p  3G*      ""","=""L20009"""
"=""3d3.(4F).5p""","=""3G*""","=""3""","=""""","=""9.976157""","=""""","=""0.000004""","=""0.038131""","=""""","=""  70         :    27  3d2.(1G).4s.(2G).4p  3G*      ""","=""L20009"""
"=""3d3.(4F).5p""","=""3G*""","=""4""","=""""","=""9.992586""","=""""","=""0.000006""","=""0.016429""","=""""","=""  78         :    17  3d2.(1G).4s.(2G).4p  3G*      ""","=""L20009"""
"=""3d3.(4F).5p""","=""3G*""","=""5""","=""""","=""10.013916""","=""""","=""0.000004""","=""0.021330""","=""""","=""  87         :    10  3d2.(1G).4s.(2G).4p  3G*      ""","=""L20009"""
"=""3d3.(4P).5s""","=""5P""","=""1""","=""""","=""9.9859770""","=""""","=""0.0000005""","=""-0.027939""","=""""","=""  99                                                ""","=""L20009"""
"=""3d3.(4P).5s""","=""5P""","=""2""","=""""","=""9.9960084""","=""""","=""0.0000004""","=""0.0100314""","=""""","=""  99                                                ""","=""L20009"""
"=""3d3.(4P).5s""","=""5P""","=""3""","=""""","=""10.0157446""","=""""","=""0.0000004""","=""0.0197362""","=""""","=""  99                                                ""","=""L20009"""
"=""3d3.(2G).5s""","=""3G""","=""3""","=""""","=""10.0754055""","=""""","=""0.0000011""","=""0.059661""","=""""","=""  99                                                ""","=""L20009"""
"=""3d3.(2G).5s""","=""3G""","=""4""","=""""","=""10.0852483""","=""""","=""0.0000005""","=""0.009843""","=""""","=""  97                                                ""","=""L20009"""
"=""3d3.(2G).5s""","=""3G""","=""5""","=""""","=""10.1026390""","=""""","=""0.0000009""","=""0.017391""","=""""","=""  99                                                ""","=""L20009"""
"=""3d3.(4P).5s""","=""3P""","=""0""","=""""","=""10.1257315""","=""""","=""0.0000020""","=""0.023093""","=""""","=""  99                                                ""","=""L20009"""
