Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3p6.3d8.(3F<4>).6f""","=""2[3]*""","=""5/2""","=""""","=""16.650457""","=""""","=""""","=""0.00522""","=""""","=""  91             :     9  3d8.(3F<4>).6f       2[2]* ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[2]*""","=""3/2""","=""""","=""16.645460""","=""""","=""""","=""-0.00500""","=""""","=""  87             :    13  3d8.(3F<4>).6f       2[1]* ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[2]*""","=""5/2""","=""""","=""16.645629""","=""""","=""""","=""0.00017""","=""""","=""  91             :     9  3d8.(3F<4>).6f       2[3]* ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[4]*""","=""7/2""","=""""","=""16.646375""","=""""","=""""","=""0.00075""","=""""","=""  97             :     3  3d8.(3F<4>).6f       2[3]* ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[4]*""","=""9/2""","=""""","=""16.647555""","=""""","=""""","=""0.00118""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[6]*""","=""13/2""","=""""","=""16.647011""","=""""","=""""","=""-0.00054""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[6]*""","=""11/2""","=""""","=""16.647931""","=""""","=""""","=""0.00092""","=""""","=""  99             :     1  3d8.(3F<4>).6f       2[5]* ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[5]*""","=""11/2""","=""""","=""16.648804""","=""""","=""""","=""0.00087""","=""""","=""  99             :     1  3d8.(3F<4>).6f       2[6]* ""","="""""
"=""3p6.3d8.(3F<4>).6f""","=""2[5]*""","=""9/2""","=""""","=""16.649389""","=""""","=""""","=""0.00059""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<4>).6g""","=""2[0]""","=""1/2""","=""""","=""16.653572""","=""""","=""""","=""0.00418""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<4>).6g""","=""2[1]""","=""1/2""","=""""","=""16.653725""","=""""","=""""","=""0.00015""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<4>).6g""","=""2[1]""","=""3/2""","=""""","=""16.653726""","=""""","=""""","=""0.00000""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<4>).6g""","=""2[2]""","=""5/2""","=""""","=""16.654036""","=""""","=""""","=""0.00031""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<4>).6g""","=""2[2]""","=""3/2""","=""""","=""16.654039""","=""""","=""""","=""0.00000""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<4>).6g""","=""2[8]""","=""15/2""","=""""","=""16.654187""","=""""","=""""","=""0.00015""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<4>).6g""","=""2[8]""","=""17/2""","=""""","=""16.654195""","=""""","=""""","=""0.00001""","=""""","="" 100                                                 ""","="""""
