Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""5s2.5p3.(2P*).5d""","=""3D*""","=""1""","=""""","=""15.011480""","=""""","=""""","=""0.21755""","=""1.443""","="""""
"=""5s2.5p3.(2D*).6p""","=""1P""","=""1""","=""""","=""14.110988""","=""""","=""""","=""-0.90049""","=""0.985""","="""""
"=""5s2.5p3.(2D*).6p""","=""1F""","=""3""","=""""","=""14.153690""","=""""","=""""","=""0.04270""","=""1.13""","="""""
"=""5s2.5p3.(2D*).6p""","=""3P""","=""0""","=""""","=""14.213030""","=""""","=""""","=""0.05934""","=""""","="""""
"=""5s2.5p3.(2D*).6p""","=""3P""","=""2""","=""""","=""14.346019""","=""""","=""""","=""0.13299""","=""1.425""","="""""
"=""5s2.5p3.(2D*).6p""","=""3P""","=""1""","=""""","=""14.392686""","=""""","=""""","=""0.04667""","=""1.39""","="""""
"=""5s2.5p3.(2D*).5d""","=""1P*""","=""1""","=""""","=""14.245466""","=""""","=""""","=""-0.14722""","=""""","="""""
"=""5s2.5p3.(2P*).5d""","=""3P*""","=""2""","=""""","=""14.622127""","=""""","=""""","=""0.37666""","=""""","="""""
"=""5s2.5p3.(2P*).5d""","=""3P*""","=""0""","=""""","=""15.5030""","=""?""","=""""","=""0.8809""","=""""","="""""
"=""5s2.5p3.(2P*).5d""","=""3P*""","=""1""","=""""","=""16.457033""","=""""","=""""","=""0.9540""","=""""","="""""
"=""5s2.5p3.(4S*).7s""","=""5S*""","=""2""","=""""","=""14.705463""","=""""","=""""","=""-1.75157""","=""1.894""","="""""
"=""5s2.5p3.(2D*).6p""","=""1D""","=""2""","=""""","=""14.764383""","=""""","=""""","=""0.05892""","=""1.11""","="""""
"=""5s2.5p3.(4S*).7s""","=""3S*""","=""1""","=""""","=""14.864313""","=""""","=""""","=""0.09993""","=""""","="""""
