Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s2.2p3.(4S*).5f""","=""3F""","=""4""","=""""","=""32.788360""","=""""","=""""","=""0.00060""","="""""
"=""2s2.2p3.(4S*).5f""","=""3F""","=""3""","=""""","=""32.788389""","=""""","=""""","=""0.00003""","="""""
"=""2s2.2p3.(4S*).5f""","=""3F""","=""2""","=""""","=""32.788389""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).5g""","=""5G*""","=""2""","=""""","=""32.792697""","=""""","=""""","=""0.00431""","="""""
"=""2s2.2p3.(4S*).5g""","=""5G*""","=""3""","=""""","=""32.792697""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).5g""","=""5G*""","=""4""","=""""","=""32.792697""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).5g""","=""5G*""","=""5""","=""""","=""32.792697""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).5g""","=""5G*""","=""6""","=""""","=""32.792697""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).5g""","=""3G*""","=""3""","=""""","=""32.792706""","=""""","=""""","=""0.00001""","="""""
"=""2s2.2p3.(4S*).5g""","=""3G*""","=""4""","=""""","=""32.792706""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(4S*).5g""","=""3G*""","=""5""","=""""","=""32.792706""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p3.(2D*).3d""","=""3F*""","=""2""","=""""","=""32.849947""","=""""","=""""","=""0.05724""","="""""
"=""2s2.2p3.(2D*).3d""","=""3F*""","=""3""","=""""","=""32.850641""","=""""","=""""","=""0.00069""","="""""
"=""2s2.2p3.(2D*).3d""","=""3F*""","=""4""","=""""","=""32.851557""","=""""","=""""","=""0.00092""","="""""
"=""2s2.2p3.(4S*).6s""","=""5S*""","=""2""","=""""","=""32.852003""","=""""","=""""","=""0.00045""","="""""
"=""2s2.2p3.(2D*).3d""","=""1S*""","=""0""","=""""","=""32.855101""","=""""","=""""","=""0.00310""","="""""
"=""2s2.2p3.(2D*).3d""","=""3G*""","=""5""","=""""","=""32.887508""","=""""","=""""","=""0.03241""","="""""
"=""2s2.2p3.(2D*).3d""","=""3G*""","=""4""","=""""","=""32.888962""","=""""","=""""","=""0.00145""","="""""
"=""2s2.2p3.(2D*).3d""","=""3G*""","=""3""","=""""","=""32.891628""","=""""","=""""","=""0.00267""","="""""
"=""2s2.2p3.(2D*).3d""","=""1G*""","=""4""","=""""","=""32.894215""","=""""","=""""","=""0.00259""","="""""
"=""2s2.2p3.(4S*).6s""","=""3S*""","=""1""","=""""","=""32.900144""","=""""","=""""","=""0.00593""","="""""
"=""2s2.2p3.(2D*).3d""","=""3D*""","=""3""","=""""","=""32.914372""","=""""","=""""","=""0.01423""","="""""
"=""2s2.2p3.(2D*).3d""","=""3D*""","=""2""","=""""","=""32.917608""","=""""","=""""","=""0.00324""","="""""
"=""2s2.2p3.(2D*).3d""","=""3D*""","=""1""","=""""","=""32.919859""","=""""","=""""","=""0.00225""","="""""
"=""2s2.2p3.(2D*).3d""","=""1D*""","=""2""","=""""","=""33.013286""","=""""","=""""","=""0.09343""","="""""
"=""2s2.2p3.(2P*).3p""","=""1S""","=""0""","=""""","=""33.021790""","=""""","=""""","=""0.00850""","="""""
"=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""","=""""","=""33.024505""","=""""","=""""","=""0.00271""","="""""
"=""2s2.2p3.(2D*).3d""","=""3P*""","=""2""","=""""","=""33.036071""","=""""","=""""","=""0.01157""","="""""
"=""2s2.2p3.(2D*).3d""","=""3P*""","=""1""","=""""","=""33.041633""","=""""","=""""","=""0.00556""","="""""
"=""2s2.2p3.(2D*).3d""","=""3P*""","=""0""","=""""","=""33.043826""","=""""","=""""","=""0.00219""","="""""
"=""2s2.2p3.(2D*).3d""","=""1F*""","=""3""","=""""","=""33.047800""","=""""","=""""","=""0.00397""","="""""
"=""2s2.2p3.(4S*).6p""","=""5P""","=""1""","=""""","=""33.092916""","=""""","=""""","=""0.04512""","="""""
"=""2s2.2p3.(4S*).6p""","=""5P""","=""2""","=""""","=""33.093038""","=""""","=""""","=""0.00012""","="""""
"=""2s2.2p3.(4S*).6p""","=""5P""","=""3""","=""""","=""33.093234""","=""""","=""""","=""0.00020""","="""""
"=""2s2.2p3.(2D*).3d""","=""1P*""","=""1""","=""""","=""33.153367""","=""""","=""""","=""0.06013""","="""""
"=""2s2.2p3.(4S*).6p""","=""3P""","=""2""","=""""","=""33.172029""","=""""","=""""","=""0.01866""","="""""
"=""2s2.2p3.(4S*).6p""","=""3P""","=""1""","=""""","=""33.172462""","=""""","=""""","=""0.00043""","="""""
"=""2s2.2p3.(4S*).6d""","=""5D*""","=""4""","=""""","=""33.41315""","=""""","=""""","=""0.24069""","="""""
"=""2s2.2p3.(4S*).6d""","=""5D*""","=""3""","=""""","=""33.41315""","=""""","=""""","=""0.0000""","="""""
"=""2s2.2p3.(4S*).6d""","=""5D*""","=""2""","=""""","=""33.41315""","=""""","=""""","=""0.0000""","="""""
"=""2s2.2p3.(2D*).4s""","=""3D*""","=""3""","=""""","=""33.419813""","=""""","=""""","=""0.00666""","="""""
"=""2s2.2p3.(2D*).4s""","=""3D*""","=""2""","=""""","=""33.421668""","=""""","=""""","=""0.00185""","="""""
"=""2s2.2p3.(2D*).4s""","=""3D*""","=""1""","=""""","=""33.422872""","=""""","=""""","=""0.00120""","="""""
