Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f6.(7F).6s.6p.(1P*)""","=""7D*""","=""3""","=""""","=""2.806048""","=""""","=""""","=""0.10155""","=""1.69""","=""  81             :     8  4f5.(6F*).5d.6s2     7D*           ""","="""""
"=""4f6.(7F).6s.6p.(1P*)""","=""7D*""","=""4""","=""""","=""2.925387""","=""""","=""""","=""0.11934""","=""1.60""","=""  67             :    10  4f5.(6H*).5d.6s2     5G*           ""","="""""
"=""4f6.(7F).6s.6p.(1P*)""","=""7D*""","=""5""","=""""","=""3.015731""","=""""","=""""","=""0.09034""","=""1.46""","=""  35             :    20                       (7F)(1P*) 7F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""*""","=""4""","=""""","=""2.633834""","=""""","=""""","=""-0.38190""","=""1.385""","=""  45  5D*        :    44                       (7F)(3P*) 5F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""*""","=""5""","=""""","=""2.678039""","=""""","=""""","=""0.04421""","=""1.37""","=""  23  5F*        :    18  4f5.(6H*).5d.6s2     7G*           ""","="""""
"=""4f6.(7F).6s.6p.(1P*)""","=""7F*""","=""0""","=""""","=""2.732738""","=""""","=""""","=""0.05470""","=""""","=""  58             :    32  4f5.(6H*).5d.6s2     7F*           ""","="""""
"=""4f6.(7F).6s.6p.(1P*)""","=""7F*""","=""1""","=""""","=""2.766538""","=""""","=""""","=""0.03380""","=""1.480""","=""  53             :    31  4f5.(6H*).5d.6s2     7F*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""5G*""","=""2""","=""""","=""2.788645""","=""""","=""""","=""0.02211""","=""0.52""","=""  65             :    16  4f6.(7F).6s.6p.(1P*) 7G*           ""","="""""
"=""4f5.(6H*).5d.6s2""","=""*""","=""6""","=""""","=""2.807389""","=""""","=""""","=""0.01874""","=""1.355""","=""  32  7G*        :    19                       (6H*) 7H*     ""","="""""
"=""4f5.(6H*).5d2.6s?""","=""9I*?""","=""2""","=""""","=""2.832295""","=""""","=""""","=""0.02491""","=""0.49:""","=""                                                             ""","="""""
"=""4f5.(6H*).5d2.6s?""","=""9I*?""","=""3""","=""""","=""2.880246""","=""""","=""""","=""0.04795""","=""0.83""","=""                                                             ""","="""""
